"ORIGIN NET (mindspore)","TARGET NET (pytorch)","shape of orig","shape of target","result of allclose","ratio of allclose","cosine similarity","mean & max diffs"
"Functional_relu_12_forward_input.0","Functional_relu_12_forward_input.0","(10, 256, 56, 56)","(10, 256, 56, 56)","False","25.06%","0.93322","0.06539, 0.56671"
"Functional_relu_12_forward_output","Functional_relu_12_forward_output","(10, 256, 56, 56)","(10, 256, 56, 56)","False","42.79%","0.97471","0.04170, 0.35985"
"NN_Conv2d_26_forward_input.0","NN_Conv2d_26_forward_input.0","(10, 256, 56, 56)","(10, 256, 56, 56)","False","42.79%","0.97471","0.04170, 0.35985"
"NN_Conv2d_26_forward_output","NN_Conv2d_26_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.07195","0.16015, 0.78135"
"NN_Conv2d_27_forward_input.0","NN_Conv2d_27_forward_input.0","(10, 256, 56, 56)","(10, 256, 56, 56)","False","42.79%","0.97471","0.04170, 0.35985"
"NN_Conv2d_27_forward_output","NN_Conv2d_27_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.07195","0.16015, 0.78135"
"NN_AvgPool2d_0_forward_input.0","NN_AvgPool2d_0_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.07195","0.16015, 0.78135"
"NN_AvgPool2d_0_forward_output","NN_AvgPool2d_0_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.03%","-0.07530","0.15741, 0.71795"
"NN_AvgPool2d_1_forward_input.0","NN_AvgPool2d_1_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.07195","0.16015, 0.78135"
"NN_AvgPool2d_1_forward_output","NN_AvgPool2d_1_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.03%","-0.07530","0.15741, 0.71795"
"NN_BatchNorm2d_28_forward_input.0","NN_BatchNorm2d_28_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.03%","-0.07530","0.15741, 0.71795"
"NN_BatchNorm2d_28_forward_output","NN_BatchNorm2d_28_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.03%","-0.07530","0.15741, 0.71795"
"NN_BatchNorm2d_29_forward_input.0","NN_BatchNorm2d_29_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.03%","-0.07530","0.15741, 0.71795"
"NN_BatchNorm2d_29_forward_output","NN_BatchNorm2d_29_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.03%","-0.07530","0.15741, 0.71795"
"Functional_relu_13_forward_input.0","Functional_relu_13_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.03%","-0.07530","0.15741, 0.71795"
"Functional_relu_13_forward_output","Functional_relu_13_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","24.89%","0.21505","0.10945, 0.54394"
"NN_Conv2d_28_forward_input.0","NN_Conv2d_28_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","24.89%","0.21505","0.10945, 0.54394"
"NN_Conv2d_28_forward_output","NN_Conv2d_28_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.11%","-0.00031","0.05943, 0.28404"
"NN_Conv2d_29_forward_input.0","NN_Conv2d_29_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","24.89%","0.21505","0.10945, 0.54394"
"NN_Conv2d_29_forward_output","NN_Conv2d_29_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.11%","-0.00031","0.05943, 0.28404"
"NN_BatchNorm2d_30_forward_input.0","NN_BatchNorm2d_30_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.11%","-0.00031","0.05943, 0.28404"
"NN_BatchNorm2d_30_forward_output","NN_BatchNorm2d_30_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.11%","-0.00031","0.05943, 0.28404"
"NN_BatchNorm2d_31_forward_input.0","NN_BatchNorm2d_31_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.11%","-0.00031","0.05943, 0.28404"
"NN_BatchNorm2d_31_forward_output","NN_BatchNorm2d_31_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.11%","-0.00031","0.05943, 0.28404"
"Functional_relu_14_forward_input.0","Functional_relu_14_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.11%","-0.00031","0.05943, 0.28404"
"Functional_relu_14_forward_output","Functional_relu_14_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","23.77%","0.35332","0.03976, 0.23177"
"NN_Conv2d_30_forward_input.0","NN_Conv2d_30_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","23.77%","0.35332","0.03976, 0.23177"
"NN_Conv2d_30_forward_output","NN_Conv2d_30_forward_output","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.18%","0.01843","0.02798, 0.10159"
"NN_Conv2d_31_forward_input.0","NN_Conv2d_31_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","23.77%","0.35332","0.03976, 0.23177"
"NN_Conv2d_31_forward_output","NN_Conv2d_31_forward_output","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.18%","0.01843","0.02798, 0.10159"
"Functional_concat_6_forward_input.0.0","Torch_cat_6_forward_input.0.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.03%","-0.07530","0.15741, 0.71795"
"Functional_concat_6_forward_input.0.1","Torch_cat_6_forward_input.0.1","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.18%","0.01843","0.02798, 0.10159"
"","Torch_cat_6_forward_output","","(10, 160, 28, 28)","False","0.00%","nan","nan, nan"
"Functional_concat_6_forward_output","","(10, 160, 28, 28)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_32_forward_input.0","NN_BatchNorm2d_32_forward_input.0","(10, 160, 28, 28)","(10, 160, 28, 28)","False","0.06%","-0.07461","0.13153, 0.71795"
"NN_BatchNorm2d_32_forward_output","NN_BatchNorm2d_32_forward_output","(10, 160, 28, 28)","(10, 160, 28, 28)","False","0.06%","-0.07461","0.13153, 0.71795"
"NN_BatchNorm2d_33_forward_input.0","NN_BatchNorm2d_33_forward_input.0","(10, 160, 28, 28)","(10, 160, 28, 28)","False","0.06%","-0.07461","0.13153, 0.71795"
"NN_BatchNorm2d_33_forward_output","NN_BatchNorm2d_33_forward_output","(10, 160, 28, 28)","(10, 160, 28, 28)","False","0.06%","-0.07461","0.13153, 0.71795"
"Functional_relu_15_forward_input.0","Functional_relu_15_forward_input.0","(10, 160, 28, 28)","(10, 160, 28, 28)","False","0.06%","-0.07461","0.13153, 0.71795"
"Functional_relu_15_forward_output","Functional_relu_15_forward_output","(10, 160, 28, 28)","(10, 160, 28, 28)","False","23.44%","0.21611","0.09041, 0.54394"
"NN_Conv2d_32_forward_input.0","NN_Conv2d_32_forward_input.0","(10, 160, 28, 28)","(10, 160, 28, 28)","False","23.44%","0.21611","0.09041, 0.54394"
"NN_Conv2d_32_forward_output","NN_Conv2d_32_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.09%","-0.01682","0.05614, 0.30756"
"NN_Conv2d_33_forward_input.0","NN_Conv2d_33_forward_input.0","(10, 160, 28, 28)","(10, 160, 28, 28)","False","23.44%","0.21611","0.09041, 0.54394"
"NN_Conv2d_33_forward_output","NN_Conv2d_33_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.09%","-0.01682","0.05614, 0.30756"
"NN_BatchNorm2d_34_forward_input.0","NN_BatchNorm2d_34_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.09%","-0.01682","0.05614, 0.30756"
"NN_BatchNorm2d_34_forward_output","NN_BatchNorm2d_34_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.09%","-0.01682","0.05614, 0.30756"
"NN_BatchNorm2d_35_forward_input.0","NN_BatchNorm2d_35_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.09%","-0.01682","0.05614, 0.30756"
"NN_BatchNorm2d_35_forward_output","NN_BatchNorm2d_35_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.09%","-0.01682","0.05614, 0.30756"
"Functional_relu_16_forward_input.0","Functional_relu_16_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.09%","-0.01682","0.05614, 0.30756"
"Functional_relu_16_forward_output","Functional_relu_16_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","25.65%","0.22577","0.03686, 0.22876"
"NN_Conv2d_34_forward_input.0","NN_Conv2d_34_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","25.65%","0.22577","0.03686, 0.22876"
"NN_Conv2d_34_forward_output","NN_Conv2d_34_forward_output","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.27%","-0.17428","0.02433, 0.10939"
"NN_Conv2d_35_forward_input.0","NN_Conv2d_35_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","25.65%","0.22577","0.03686, 0.22876"
"NN_Conv2d_35_forward_output","NN_Conv2d_35_forward_output","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.27%","-0.17428","0.02433, 0.10939"
"Functional_concat_7_forward_input.0.0","Torch_cat_7_forward_input.0.0","(10, 160, 28, 28)","(10, 160, 28, 28)","False","0.06%","-0.07461","0.13153, 0.71795"
"Functional_concat_7_forward_input.0.1","Torch_cat_7_forward_input.0.1","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.27%","-0.17428","0.02433, 0.10939"
"","Torch_cat_7_forward_output","","(10, 192, 28, 28)","False","0.00%","nan","nan, nan"
"Functional_concat_7_forward_output","","(10, 192, 28, 28)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_36_forward_input.0","NN_BatchNorm2d_36_forward_input.0","(10, 192, 28, 28)","(10, 192, 28, 28)","False","0.10%","-0.07516","0.11366, 0.71795"
"NN_BatchNorm2d_36_forward_output","NN_BatchNorm2d_36_forward_output","(10, 192, 28, 28)","(10, 192, 28, 28)","False","0.10%","-0.07516","0.11366, 0.71795"
"NN_BatchNorm2d_37_forward_input.0","NN_BatchNorm2d_37_forward_input.0","(10, 192, 28, 28)","(10, 192, 28, 28)","False","0.10%","-0.07516","0.11366, 0.71795"
"NN_BatchNorm2d_37_forward_output","NN_BatchNorm2d_37_forward_output","(10, 192, 28, 28)","(10, 192, 28, 28)","False","0.10%","-0.07516","0.11366, 0.71795"
"Functional_relu_17_forward_input.0","Functional_relu_17_forward_input.0","(10, 192, 28, 28)","(10, 192, 28, 28)","False","0.10%","-0.07516","0.11366, 0.71795"
"Functional_relu_17_forward_output","Functional_relu_17_forward_output","(10, 192, 28, 28)","(10, 192, 28, 28)","False","22.27%","0.21668","0.07714, 0.54394"
"NN_Conv2d_36_forward_input.0","NN_Conv2d_36_forward_input.0","(10, 192, 28, 28)","(10, 192, 28, 28)","False","22.27%","0.21668","0.07714, 0.54394"
"NN_Conv2d_36_forward_output","NN_Conv2d_36_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.12%","0.08909","0.05076, 0.26411"
"NN_Conv2d_37_forward_input.0","NN_Conv2d_37_forward_input.0","(10, 192, 28, 28)","(10, 192, 28, 28)","False","22.27%","0.21668","0.07714, 0.54394"
"NN_Conv2d_37_forward_output","NN_Conv2d_37_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.12%","0.08909","0.05076, 0.26411"
"NN_BatchNorm2d_38_forward_input.0","NN_BatchNorm2d_38_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.12%","0.08909","0.05076, 0.26411"
"NN_BatchNorm2d_38_forward_output","NN_BatchNorm2d_38_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.12%","0.08909","0.05076, 0.26411"
"NN_BatchNorm2d_39_forward_input.0","NN_BatchNorm2d_39_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.12%","0.08909","0.05076, 0.26411"
"NN_BatchNorm2d_39_forward_output","NN_BatchNorm2d_39_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.12%","0.08909","0.05076, 0.26411"
"Functional_relu_18_forward_input.0","Functional_relu_18_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.12%","0.08909","0.05076, 0.26411"
"Functional_relu_18_forward_output","Functional_relu_18_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","27.29%","0.40755","0.03142, 0.17878"
"NN_Conv2d_38_forward_input.0","NN_Conv2d_38_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","27.29%","0.40755","0.03142, 0.17878"
"NN_Conv2d_38_forward_output","NN_Conv2d_38_forward_output","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.41%","0.10496","0.01825, 0.08589"
"NN_Conv2d_39_forward_input.0","NN_Conv2d_39_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","27.29%","0.40755","0.03142, 0.17878"
"NN_Conv2d_39_forward_output","NN_Conv2d_39_forward_output","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.41%","0.10496","0.01825, 0.08589"
"Functional_concat_8_forward_input.0.0","Torch_cat_8_forward_input.0.0","(10, 192, 28, 28)","(10, 192, 28, 28)","False","0.10%","-0.07516","0.11366, 0.71795"
"Functional_concat_8_forward_input.0.1","Torch_cat_8_forward_input.0.1","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.41%","0.10496","0.01825, 0.08589"
"","Torch_cat_8_forward_output","","(10, 224, 28, 28)","False","0.00%","nan","nan, nan"
"Functional_concat_8_forward_output","","(10, 224, 28, 28)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_40_forward_input.0","NN_BatchNorm2d_40_forward_input.0","(10, 224, 28, 28)","(10, 224, 28, 28)","False","0.14%","-0.07443","0.10003, 0.71795"
"NN_BatchNorm2d_40_forward_output","NN_BatchNorm2d_40_forward_output","(10, 224, 28, 28)","(10, 224, 28, 28)","False","0.14%","-0.07443","0.10003, 0.71795"
"NN_BatchNorm2d_41_forward_input.0","NN_BatchNorm2d_41_forward_input.0","(10, 224, 28, 28)","(10, 224, 28, 28)","False","0.14%","-0.07443","0.10003, 0.71795"
"NN_BatchNorm2d_41_forward_output","NN_BatchNorm2d_41_forward_output","(10, 224, 28, 28)","(10, 224, 28, 28)","False","0.14%","-0.07443","0.10003, 0.71795"
"Functional_relu_19_forward_input.0","Functional_relu_19_forward_input.0","(10, 224, 28, 28)","(10, 224, 28, 28)","False","0.14%","-0.07443","0.10003, 0.71795"
"Functional_relu_19_forward_output","Functional_relu_19_forward_output","(10, 224, 28, 28)","(10, 224, 28, 28)","False","22.49%","0.21673","0.06796, 0.54394"
"NN_Conv2d_40_forward_input.0","NN_Conv2d_40_forward_input.0","(10, 224, 28, 28)","(10, 224, 28, 28)","False","22.49%","0.21673","0.06796, 0.54394"
"NN_Conv2d_40_forward_output","NN_Conv2d_40_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.12%","-0.04710","0.04842, 0.26027"
"NN_Conv2d_41_forward_input.0","NN_Conv2d_41_forward_input.0","(10, 224, 28, 28)","(10, 224, 28, 28)","False","22.49%","0.21673","0.06796, 0.54394"
"NN_Conv2d_41_forward_output","NN_Conv2d_41_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.12%","-0.04710","0.04842, 0.26027"
"NN_BatchNorm2d_42_forward_input.0","NN_BatchNorm2d_42_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.12%","-0.04710","0.04842, 0.26027"
"NN_BatchNorm2d_42_forward_output","NN_BatchNorm2d_42_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.12%","-0.04710","0.04842, 0.26027"
"NN_BatchNorm2d_43_forward_input.0","NN_BatchNorm2d_43_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.12%","-0.04710","0.04842, 0.26027"
"NN_BatchNorm2d_43_forward_output","NN_BatchNorm2d_43_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.12%","-0.04710","0.04842, 0.26027"
"Functional_relu_20_forward_input.0","Functional_relu_20_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.12%","-0.04710","0.04842, 0.26027"
"Functional_relu_20_forward_output","Functional_relu_20_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","27.13%","0.30410","0.02910, 0.14740"
"NN_Conv2d_42_forward_input.0","NN_Conv2d_42_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","27.13%","0.30410","0.02910, 0.14740"
"NN_Conv2d_42_forward_output","NN_Conv2d_42_forward_output","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.40%","0.15775","0.01651, 0.07017"
"NN_Conv2d_43_forward_input.0","NN_Conv2d_43_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","27.13%","0.30410","0.02910, 0.14740"
"NN_Conv2d_43_forward_output","NN_Conv2d_43_forward_output","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.40%","0.15775","0.01651, 0.07017"
"Functional_concat_9_forward_input.0.0","Torch_cat_9_forward_input.0.0","(10, 224, 28, 28)","(10, 224, 28, 28)","False","0.14%","-0.07443","0.10003, 0.71795"
"Functional_concat_9_forward_input.0.1","Torch_cat_9_forward_input.0.1","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.40%","0.15775","0.01651, 0.07017"
"","Torch_cat_9_forward_output","","(10, 256, 28, 28)","False","0.00%","nan","nan, nan"
"Functional_concat_9_forward_output","","(10, 256, 28, 28)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_44_forward_input.0","NN_BatchNorm2d_44_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.17%","-0.07362","0.08959, 0.71795"
"NN_BatchNorm2d_44_forward_output","NN_BatchNorm2d_44_forward_output","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.17%","-0.07362","0.08959, 0.71795"
"NN_BatchNorm2d_45_forward_input.0","NN_BatchNorm2d_45_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.17%","-0.07362","0.08959, 0.71795"
"NN_BatchNorm2d_45_forward_output","NN_BatchNorm2d_45_forward_output","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.17%","-0.07362","0.08959, 0.71795"
"Functional_relu_21_forward_input.0","Functional_relu_21_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.17%","-0.07362","0.08959, 0.71795"
"Functional_relu_21_forward_output","Functional_relu_21_forward_output","(10, 256, 28, 28)","(10, 256, 28, 28)","False","23.77%","0.21742","0.06171, 0.54394"
"NN_Conv2d_44_forward_input.0","NN_Conv2d_44_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","23.77%","0.21742","0.06171, 0.54394"
"NN_Conv2d_44_forward_output","NN_Conv2d_44_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.16%","0.00553","0.04108, 0.26872"
"NN_Conv2d_45_forward_input.0","NN_Conv2d_45_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","23.77%","0.21742","0.06171, 0.54394"
"NN_Conv2d_45_forward_output","NN_Conv2d_45_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.16%","0.00553","0.04108, 0.26872"
"NN_BatchNorm2d_46_forward_input.0","NN_BatchNorm2d_46_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.16%","0.00553","0.04108, 0.26872"
"NN_BatchNorm2d_46_forward_output","NN_BatchNorm2d_46_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.16%","0.00553","0.04108, 0.26872"
"NN_BatchNorm2d_47_forward_input.0","NN_BatchNorm2d_47_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.16%","0.00553","0.04108, 0.26872"
"NN_BatchNorm2d_47_forward_output","NN_BatchNorm2d_47_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.16%","0.00553","0.04108, 0.26872"
"Functional_relu_22_forward_input.0","Functional_relu_22_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.16%","0.00553","0.04108, 0.26872"
"Functional_relu_22_forward_output","Functional_relu_22_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","26.14%","0.28950","0.02839, 0.16459"
"NN_Conv2d_46_forward_input.0","NN_Conv2d_46_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","26.14%","0.28950","0.02839, 0.16459"
"NN_Conv2d_46_forward_output","NN_Conv2d_46_forward_output","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.30%","-0.13827","0.01825, 0.07468"
"NN_Conv2d_47_forward_input.0","NN_Conv2d_47_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","26.14%","0.28950","0.02839, 0.16459"
"NN_Conv2d_47_forward_output","NN_Conv2d_47_forward_output","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.30%","-0.13827","0.01825, 0.07468"
"Functional_concat_10_forward_input.0.0","Torch_cat_10_forward_input.0.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.17%","-0.07362","0.08959, 0.71795"
"Functional_concat_10_forward_input.0.1","Torch_cat_10_forward_input.0.1","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.30%","-0.13827","0.01825, 0.07468"
"","Torch_cat_10_forward_output","","(10, 288, 28, 28)","False","0.00%","nan","nan, nan"
"Functional_concat_10_forward_output","","(10, 288, 28, 28)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_48_forward_input.0","NN_BatchNorm2d_48_forward_input.0","(10, 288, 28, 28)","(10, 288, 28, 28)","False","0.19%","-0.07381","0.08166, 0.71795"
"NN_BatchNorm2d_48_forward_output","NN_BatchNorm2d_48_forward_output","(10, 288, 28, 28)","(10, 288, 28, 28)","False","0.19%","-0.07381","0.08166, 0.71795"
"NN_BatchNorm2d_49_forward_input.0","NN_BatchNorm2d_49_forward_input.0","(10, 288, 28, 28)","(10, 288, 28, 28)","False","0.19%","-0.07381","0.08166, 0.71795"
"NN_BatchNorm2d_49_forward_output","NN_BatchNorm2d_49_forward_output","(10, 288, 28, 28)","(10, 288, 28, 28)","False","0.19%","-0.07381","0.08166, 0.71795"
"Functional_relu_23_forward_input.0","Functional_relu_23_forward_input.0","(10, 288, 28, 28)","(10, 288, 28, 28)","False","0.19%","-0.07381","0.08166, 0.71795"
"Functional_relu_23_forward_output","Functional_relu_23_forward_output","(10, 288, 28, 28)","(10, 288, 28, 28)","False","23.77%","0.21734","0.05620, 0.54394"
"NN_Conv2d_48_forward_input.0","NN_Conv2d_48_forward_input.0","(10, 288, 28, 28)","(10, 288, 28, 28)","False","23.77%","0.21734","0.05620, 0.54394"
"NN_Conv2d_48_forward_output","NN_Conv2d_48_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.19%","0.14408","0.03585, 0.20804"
"NN_Conv2d_49_forward_input.0","NN_Conv2d_49_forward_input.0","(10, 288, 28, 28)","(10, 288, 28, 28)","False","23.77%","0.21734","0.05620, 0.54394"
