"ORIGIN NET (mindspore)","TARGET NET (pytorch)","shape of orig","shape of target","result of allclose","ratio of allclose","cosine similarity","mean & max diffs"
"NN_Conv2d_27_forward_input.0","NN_Conv2d_27_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","23.89%","0.25920","0.22480, 1.10171"
"NN_Conv2d_27_forward_output","NN_Conv2d_27_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.06%","0.21648","0.10098, 0.52522"
"NN_Conv2d_28_forward_input.0","NN_Conv2d_28_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","23.89%","0.25920","0.22480, 1.10171"
"NN_Conv2d_28_forward_output","NN_Conv2d_28_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.06%","0.21648","0.10098, 0.52522"
"NN_Conv2d_29_forward_input.0","NN_Conv2d_29_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","23.89%","0.25920","0.22480, 1.10171"
"NN_Conv2d_29_forward_output","NN_Conv2d_29_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.06%","0.21648","0.10098, 0.52522"
"Functional_concat_0_forward_input.0.0","Torch_cat_0_forward_input.0.0","(10, 64, 56, 56)","(10, 64, 56, 56)","True","100.00%","0.99999","0.00000, 0.00000"
"Functional_concat_0_forward_input.0.1","Torch_cat_0_forward_input.0.1","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.06%","0.21648","0.10098, 0.52522"
"","Torch_cat_0_forward_output","","(10, 96, 56, 56)","False","0.00%","nan","nan, nan"
"Functional_concat_0_forward_output","","(10, 96, 56, 56)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_30_forward_input.0","NN_BatchNorm2d_30_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.68%","0.98063","0.04200, 0.52522"
"NN_BatchNorm2d_30_forward_output","NN_BatchNorm2d_30_forward_output","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.68%","0.98063","0.04200, 0.52521"
"NN_BatchNorm2d_31_forward_input.0","NN_BatchNorm2d_31_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.68%","0.98063","0.04200, 0.52522"
"NN_BatchNorm2d_31_forward_output","NN_BatchNorm2d_31_forward_output","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.68%","0.98063","0.04200, 0.52521"
"NN_BatchNorm2d_32_forward_input.0","NN_BatchNorm2d_32_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.68%","0.98063","0.04200, 0.52522"
"NN_BatchNorm2d_32_forward_output","NN_BatchNorm2d_32_forward_output","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.68%","0.98063","0.04200, 0.52521"
"NN_BatchNorm2d_33_forward_input.0","NN_BatchNorm2d_33_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.68%","0.98063","0.04200, 0.52522"
"NN_BatchNorm2d_33_forward_output","NN_BatchNorm2d_33_forward_output","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.68%","0.98063","0.04200, 0.52521"
"NN_BatchNorm2d_34_forward_input.0","NN_BatchNorm2d_34_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.68%","0.98063","0.04200, 0.52522"
"NN_BatchNorm2d_34_forward_output","NN_BatchNorm2d_34_forward_output","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.68%","0.98063","0.04200, 0.52521"
"NN_BatchNorm2d_35_forward_input.0","NN_BatchNorm2d_35_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.68%","0.98063","0.04200, 0.52522"
"NN_BatchNorm2d_35_forward_output","NN_BatchNorm2d_35_forward_output","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.68%","0.98063","0.04200, 0.52521"
"NN_BatchNorm2d_36_forward_input.0","NN_BatchNorm2d_36_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.68%","0.98063","0.04200, 0.52522"
"NN_BatchNorm2d_36_forward_output","NN_BatchNorm2d_36_forward_output","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.68%","0.98063","0.04200, 0.52521"
"NN_BatchNorm2d_37_forward_input.0","NN_BatchNorm2d_37_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.68%","0.98063","0.04200, 0.52522"
"NN_BatchNorm2d_37_forward_output","NN_BatchNorm2d_37_forward_output","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.68%","0.98063","0.04200, 0.52521"
"NN_BatchNorm2d_38_forward_input.0","NN_BatchNorm2d_38_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.68%","0.98063","0.04200, 0.52522"
"NN_BatchNorm2d_38_forward_output","NN_BatchNorm2d_38_forward_output","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.68%","0.98063","0.04200, 0.52521"
"NN_BatchNorm2d_39_forward_input.0","NN_BatchNorm2d_39_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.68%","0.98063","0.04200, 0.52522"
"NN_BatchNorm2d_39_forward_output","NN_BatchNorm2d_39_forward_output","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.68%","0.98063","0.04200, 0.52521"
"Functional_relu_2_forward_input.0","Functional_relu_2_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.68%","0.98063","0.04200, 0.52521"
"Functional_relu_2_forward_output","Functional_relu_2_forward_output","(10, 96, 56, 56)","(10, 96, 56, 56)","False","72.20%","0.99094","0.02900, 0.35412"
"NN_Conv2d_30_forward_input.0","NN_Conv2d_30_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","72.20%","0.99094","0.02900, 0.35412"
"NN_Conv2d_30_forward_output","NN_Conv2d_30_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24270"
"NN_Conv2d_31_forward_input.0","NN_Conv2d_31_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","72.20%","0.99094","0.02900, 0.35412"
"NN_Conv2d_31_forward_output","NN_Conv2d_31_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24270"
"NN_Conv2d_32_forward_input.0","NN_Conv2d_32_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","72.20%","0.99094","0.02900, 0.35412"
"NN_Conv2d_32_forward_output","NN_Conv2d_32_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24270"
"NN_Conv2d_33_forward_input.0","NN_Conv2d_33_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","72.20%","0.99094","0.02900, 0.35412"
"NN_Conv2d_33_forward_output","NN_Conv2d_33_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24270"
"NN_Conv2d_34_forward_input.0","NN_Conv2d_34_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","72.20%","0.99094","0.02900, 0.35412"
"NN_Conv2d_34_forward_output","NN_Conv2d_34_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24270"
"NN_Conv2d_35_forward_input.0","NN_Conv2d_35_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","72.20%","0.99094","0.02900, 0.35412"
"NN_Conv2d_35_forward_output","NN_Conv2d_35_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24270"
"NN_Conv2d_36_forward_input.0","NN_Conv2d_36_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","72.20%","0.99094","0.02900, 0.35412"
"NN_Conv2d_36_forward_output","NN_Conv2d_36_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24270"
"NN_Conv2d_37_forward_input.0","NN_Conv2d_37_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","72.20%","0.99094","0.02900, 0.35412"
"NN_Conv2d_37_forward_output","NN_Conv2d_37_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24270"
"NN_Conv2d_38_forward_input.0","NN_Conv2d_38_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","72.20%","0.99094","0.02900, 0.35412"
"NN_Conv2d_38_forward_output","NN_Conv2d_38_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24270"
"NN_Conv2d_39_forward_input.0","NN_Conv2d_39_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","72.20%","0.99094","0.02900, 0.35412"
"NN_Conv2d_39_forward_output","NN_Conv2d_39_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24270"
"NN_BatchNorm2d_40_forward_input.0","NN_BatchNorm2d_40_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24270"
"NN_BatchNorm2d_40_forward_output","NN_BatchNorm2d_40_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24269"
"NN_BatchNorm2d_41_forward_input.0","NN_BatchNorm2d_41_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24270"
"NN_BatchNorm2d_41_forward_output","NN_BatchNorm2d_41_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24269"
"NN_BatchNorm2d_42_forward_input.0","NN_BatchNorm2d_42_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24270"
"NN_BatchNorm2d_42_forward_output","NN_BatchNorm2d_42_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24269"
"NN_BatchNorm2d_43_forward_input.0","NN_BatchNorm2d_43_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24270"
"NN_BatchNorm2d_43_forward_output","NN_BatchNorm2d_43_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24269"
"NN_BatchNorm2d_44_forward_input.0","NN_BatchNorm2d_44_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24270"
"NN_BatchNorm2d_44_forward_output","NN_BatchNorm2d_44_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24269"
"NN_BatchNorm2d_45_forward_input.0","NN_BatchNorm2d_45_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24270"
"NN_BatchNorm2d_45_forward_output","NN_BatchNorm2d_45_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24269"
"NN_BatchNorm2d_46_forward_input.0","NN_BatchNorm2d_46_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24270"
"NN_BatchNorm2d_46_forward_output","NN_BatchNorm2d_46_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24269"
"NN_BatchNorm2d_47_forward_input.0","NN_BatchNorm2d_47_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24270"
"NN_BatchNorm2d_47_forward_output","NN_BatchNorm2d_47_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24269"
"NN_BatchNorm2d_48_forward_input.0","NN_BatchNorm2d_48_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24270"
"NN_BatchNorm2d_48_forward_output","NN_BatchNorm2d_48_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24269"
"NN_BatchNorm2d_49_forward_input.0","NN_BatchNorm2d_49_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24270"
"NN_BatchNorm2d_49_forward_output","NN_BatchNorm2d_49_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24269"
"Functional_relu_3_forward_input.0","Functional_relu_3_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03260","0.23092, 1.24269"
"Functional_relu_3_forward_output","Functional_relu_3_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","24.84%","0.31755","0.14643, 0.89549"
"NN_Conv2d_40_forward_input.0","NN_Conv2d_40_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","24.84%","0.31755","0.14643, 0.89549"
"NN_Conv2d_40_forward_output","NN_Conv2d_40_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.08%","0.12577","0.08402, 0.40407"
"NN_Conv2d_41_forward_input.0","NN_Conv2d_41_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","24.84%","0.31755","0.14643, 0.89549"
"NN_Conv2d_41_forward_output","NN_Conv2d_41_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.08%","0.12577","0.08402, 0.40407"
"NN_Conv2d_42_forward_input.0","NN_Conv2d_42_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","24.84%","0.31755","0.14643, 0.89549"
"NN_Conv2d_42_forward_output","NN_Conv2d_42_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.08%","0.12577","0.08402, 0.40407"
"NN_Conv2d_43_forward_input.0","NN_Conv2d_43_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","24.84%","0.31755","0.14643, 0.89549"
"NN_Conv2d_43_forward_output","NN_Conv2d_43_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.08%","0.12577","0.08402, 0.40407"
"NN_Conv2d_44_forward_input.0","NN_Conv2d_44_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","24.84%","0.31755","0.14643, 0.89549"
"NN_Conv2d_44_forward_output","NN_Conv2d_44_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.08%","0.12577","0.08402, 0.40407"
"NN_Conv2d_45_forward_input.0","NN_Conv2d_45_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","24.84%","0.31755","0.14643, 0.89549"
"NN_Conv2d_45_forward_output","NN_Conv2d_45_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.08%","0.12577","0.08402, 0.40407"
"NN_Conv2d_46_forward_input.0","NN_Conv2d_46_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","24.84%","0.31755","0.14643, 0.89549"
"NN_Conv2d_46_forward_output","NN_Conv2d_46_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.08%","0.12577","0.08402, 0.40407"
"NN_Conv2d_47_forward_input.0","NN_Conv2d_47_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","24.84%","0.31755","0.14643, 0.89549"
"NN_Conv2d_47_forward_output","NN_Conv2d_47_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.08%","0.12577","0.08402, 0.40407"
"NN_Conv2d_48_forward_input.0","NN_Conv2d_48_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","24.84%","0.31755","0.14643, 0.89549"
"NN_Conv2d_48_forward_output","NN_Conv2d_48_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.08%","0.12577","0.08402, 0.40407"
"NN_Conv2d_49_forward_input.0","NN_Conv2d_49_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","24.84%","0.31755","0.14643, 0.89549"
"NN_Conv2d_49_forward_output","NN_Conv2d_49_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.08%","0.12577","0.08402, 0.40407"
"Functional_concat_1_forward_input.0.0","Torch_cat_1_forward_input.0.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.68%","0.98063","0.04200, 0.52522"
"Functional_concat_1_forward_input.0.1","Torch_cat_1_forward_input.0.1","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.08%","0.12577","0.08402, 0.40407"
"","Torch_cat_1_forward_output","","(10, 128, 56, 56)","False","0.00%","nan","nan, nan"
"Functional_concat_1_forward_output","","(10, 128, 56, 56)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_50_forward_input.0","NN_BatchNorm2d_50_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.03%","0.96788","0.05434, 0.52522"
"NN_BatchNorm2d_50_forward_output","NN_BatchNorm2d_50_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.03%","0.96788","0.05434, 0.52521"
"NN_BatchNorm2d_51_forward_input.0","NN_BatchNorm2d_51_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.03%","0.96788","0.05434, 0.52522"
"NN_BatchNorm2d_51_forward_output","NN_BatchNorm2d_51_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.03%","0.96788","0.05434, 0.52521"
"NN_BatchNorm2d_52_forward_input.0","NN_BatchNorm2d_52_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.03%","0.96788","0.05434, 0.52522"
"NN_BatchNorm2d_52_forward_output","NN_BatchNorm2d_52_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.03%","0.96788","0.05434, 0.52521"
"NN_BatchNorm2d_53_forward_input.0","NN_BatchNorm2d_53_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.03%","0.96788","0.05434, 0.52522"
"NN_BatchNorm2d_53_forward_output","NN_BatchNorm2d_53_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.03%","0.96788","0.05434, 0.52521"
"NN_BatchNorm2d_54_forward_input.0","NN_BatchNorm2d_54_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.03%","0.96788","0.05434, 0.52522"
"NN_BatchNorm2d_54_forward_output","NN_BatchNorm2d_54_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.03%","0.96788","0.05434, 0.52521"
"NN_BatchNorm2d_55_forward_input.0","NN_BatchNorm2d_55_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.03%","0.96788","0.05434, 0.52522"
"NN_BatchNorm2d_55_forward_output","NN_BatchNorm2d_55_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.03%","0.96788","0.05434, 0.52521"
"NN_BatchNorm2d_56_forward_input.0","NN_BatchNorm2d_56_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.03%","0.96788","0.05434, 0.52522"
"NN_BatchNorm2d_56_forward_output","NN_BatchNorm2d_56_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.03%","0.96788","0.05434, 0.52521"
"NN_BatchNorm2d_57_forward_input.0","NN_BatchNorm2d_57_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.03%","0.96788","0.05434, 0.52522"
"NN_BatchNorm2d_57_forward_output","NN_BatchNorm2d_57_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.03%","0.96788","0.05434, 0.52521"
"NN_BatchNorm2d_58_forward_input.0","NN_BatchNorm2d_58_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.03%","0.96788","0.05434, 0.52522"
"NN_BatchNorm2d_58_forward_output","NN_BatchNorm2d_58_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.03%","0.96788","0.05434, 0.52521"
"NN_BatchNorm2d_59_forward_input.0","NN_BatchNorm2d_59_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.03%","0.96788","0.05434, 0.52522"
"NN_BatchNorm2d_59_forward_output","NN_BatchNorm2d_59_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.03%","0.96788","0.05434, 0.52521"
"Functional_relu_4_forward_input.0","Functional_relu_4_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.03%","0.96788","0.05434, 0.52521"
"Functional_relu_4_forward_output","Functional_relu_4_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","61.28%","0.98680","0.03586, 0.35412"
"NN_Conv2d_50_forward_input.0","NN_Conv2d_50_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","61.28%","0.98680","0.03586, 0.35412"
"NN_Conv2d_50_forward_output","NN_Conv2d_50_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.12903","0.19130, 1.13593"
"NN_Conv2d_51_forward_input.0","NN_Conv2d_51_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","61.28%","0.98680","0.03586, 0.35412"
"NN_Conv2d_51_forward_output","NN_Conv2d_51_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.12903","0.19130, 1.13593"
"NN_Conv2d_52_forward_input.0","NN_Conv2d_52_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","61.28%","0.98680","0.03586, 0.35412"
"NN_Conv2d_52_forward_output","NN_Conv2d_52_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.12903","0.19130, 1.13593"
"NN_Conv2d_53_forward_input.0","NN_Conv2d_53_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","61.28%","0.98680","0.03586, 0.35412"
"NN_Conv2d_53_forward_output","NN_Conv2d_53_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.12903","0.19130, 1.13593"
"NN_Conv2d_54_forward_input.0","NN_Conv2d_54_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","61.28%","0.98680","0.03586, 0.35412"
"NN_Conv2d_54_forward_output","NN_Conv2d_54_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.12903","0.19130, 1.13593"
"NN_Conv2d_55_forward_input.0","NN_Conv2d_55_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","61.28%","0.98680","0.03586, 0.35412"
"NN_Conv2d_55_forward_output","NN_Conv2d_55_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.12903","0.19130, 1.13593"
"NN_Conv2d_56_forward_input.0","NN_Conv2d_56_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","61.28%","0.98680","0.03586, 0.35412"
"NN_Conv2d_56_forward_output","NN_Conv2d_56_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.12903","0.19130, 1.13593"
"NN_Conv2d_57_forward_input.0","NN_Conv2d_57_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","61.28%","0.98680","0.03586, 0.35412"
"NN_Conv2d_57_forward_output","NN_Conv2d_57_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.12903","0.19130, 1.13593"
"NN_Conv2d_58_forward_input.0","NN_Conv2d_58_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","61.28%","0.98680","0.03586, 0.35412"
"NN_Conv2d_58_forward_output","NN_Conv2d_58_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.12903","0.19130, 1.13593"
"NN_Conv2d_59_forward_input.0","NN_Conv2d_59_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","61.28%","0.98680","0.03586, 0.35412"
"NN_Conv2d_59_forward_output","NN_Conv2d_59_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.12903","0.19130, 1.13593"
"NN_BatchNorm2d_60_forward_input.0","NN_BatchNorm2d_60_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.12903","0.19130, 1.13593"
