"ORIGIN NET (mindspore)","TARGET NET (pytorch)","shape of orig","shape of target","result of allclose","ratio of allclose","cosine similarity","mean & max diffs"
"NN_BatchNorm2d_31_forward_input.0","NN_BatchNorm2d_31_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13719","0.16436, 0.84853"
"NN_BatchNorm2d_31_forward_output","NN_BatchNorm2d_31_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13719","0.16435, 0.84852"
"NN_BatchNorm2d_32_forward_input.0","NN_BatchNorm2d_32_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13719","0.16436, 0.84853"
"NN_BatchNorm2d_32_forward_output","NN_BatchNorm2d_32_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13719","0.16435, 0.84852"
"NN_BatchNorm2d_33_forward_input.0","NN_BatchNorm2d_33_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13719","0.16436, 0.84853"
"NN_BatchNorm2d_33_forward_output","NN_BatchNorm2d_33_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13719","0.16435, 0.84852"
"NN_BatchNorm2d_34_forward_input.0","NN_BatchNorm2d_34_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13719","0.16436, 0.84853"
"NN_BatchNorm2d_34_forward_output","NN_BatchNorm2d_34_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13719","0.16435, 0.84852"
"Functional_relu_5_forward_input.0","Functional_relu_5_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13719","0.16435, 0.84852"
"Functional_relu_5_forward_output","Functional_relu_5_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","28.30%","0.46783","0.11312, 0.53072"
"NN_Conv2d_30_forward_input.0","NN_Conv2d_30_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","28.30%","0.46783","0.11312, 0.53072"
"NN_Conv2d_30_forward_output","NN_Conv2d_30_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.06%","0.23516","0.06540, 0.26900"
"NN_Conv2d_31_forward_input.0","NN_Conv2d_31_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","28.30%","0.46783","0.11312, 0.53072"
"NN_Conv2d_31_forward_output","NN_Conv2d_31_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.06%","0.23516","0.06540, 0.26900"
"NN_Conv2d_32_forward_input.0","NN_Conv2d_32_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","28.30%","0.46783","0.11312, 0.53072"
"NN_Conv2d_32_forward_output","NN_Conv2d_32_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.06%","0.23516","0.06540, 0.26900"
"NN_Conv2d_33_forward_input.0","NN_Conv2d_33_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","28.30%","0.46783","0.11312, 0.53072"
"NN_Conv2d_33_forward_output","NN_Conv2d_33_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.06%","0.23516","0.06540, 0.26900"
"NN_Conv2d_34_forward_input.0","NN_Conv2d_34_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","28.30%","0.46783","0.11312, 0.53072"
"NN_Conv2d_34_forward_output","NN_Conv2d_34_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.06%","0.23516","0.06540, 0.26900"
"Functional_concat_2_forward_input.0.0","Torch_cat_2_forward_input.0.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.04%","0.96782","0.04710, 0.42152"
"Functional_concat_2_forward_input.0.1","Torch_cat_2_forward_input.0.1","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.06%","0.23516","0.06540, 0.26900"
"","Torch_cat_2_forward_output","","(10, 160, 56, 56)","False","0.00%","nan","nan, nan"
"Functional_concat_2_forward_output","","(10, 160, 56, 56)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_35_forward_input.0","NN_BatchNorm2d_35_forward_input.0","(10, 160, 56, 56)","(10, 160, 56, 56)","False","40.05%","0.95888","0.05127, 0.42152"
"NN_BatchNorm2d_35_forward_output","NN_BatchNorm2d_35_forward_output","(10, 160, 56, 56)","(10, 160, 56, 56)","False","40.05%","0.95888","0.05127, 0.42152"
"NN_BatchNorm2d_36_forward_input.0","NN_BatchNorm2d_36_forward_input.0","(10, 160, 56, 56)","(10, 160, 56, 56)","False","40.05%","0.95888","0.05127, 0.42152"
"NN_BatchNorm2d_36_forward_output","NN_BatchNorm2d_36_forward_output","(10, 160, 56, 56)","(10, 160, 56, 56)","False","40.05%","0.95888","0.05127, 0.42152"
"NN_BatchNorm2d_37_forward_input.0","NN_BatchNorm2d_37_forward_input.0","(10, 160, 56, 56)","(10, 160, 56, 56)","False","40.05%","0.95888","0.05127, 0.42152"
"NN_BatchNorm2d_37_forward_output","NN_BatchNorm2d_37_forward_output","(10, 160, 56, 56)","(10, 160, 56, 56)","False","40.05%","0.95888","0.05127, 0.42152"
"NN_BatchNorm2d_38_forward_input.0","NN_BatchNorm2d_38_forward_input.0","(10, 160, 56, 56)","(10, 160, 56, 56)","False","40.05%","0.95888","0.05127, 0.42152"
"NN_BatchNorm2d_38_forward_output","NN_BatchNorm2d_38_forward_output","(10, 160, 56, 56)","(10, 160, 56, 56)","False","40.05%","0.95888","0.05127, 0.42152"
"NN_BatchNorm2d_39_forward_input.0","NN_BatchNorm2d_39_forward_input.0","(10, 160, 56, 56)","(10, 160, 56, 56)","False","40.05%","0.95888","0.05127, 0.42152"
"NN_BatchNorm2d_39_forward_output","NN_BatchNorm2d_39_forward_output","(10, 160, 56, 56)","(10, 160, 56, 56)","False","40.05%","0.95888","0.05127, 0.42152"
"Functional_relu_6_forward_input.0","Functional_relu_6_forward_input.0","(10, 160, 56, 56)","(10, 160, 56, 56)","False","40.05%","0.95888","0.05127, 0.42152"
"Functional_relu_6_forward_output","Functional_relu_6_forward_output","(10, 160, 56, 56)","(10, 160, 56, 56)","False","54.95%","0.98294","0.03479, 0.26590"
"NN_Conv2d_35_forward_input.0","NN_Conv2d_35_forward_input.0","(10, 160, 56, 56)","(10, 160, 56, 56)","False","54.95%","0.98294","0.03479, 0.26590"
"NN_Conv2d_35_forward_output","NN_Conv2d_35_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","-0.05874","0.16046, 0.73275"
"NN_Conv2d_36_forward_input.0","NN_Conv2d_36_forward_input.0","(10, 160, 56, 56)","(10, 160, 56, 56)","False","54.95%","0.98294","0.03479, 0.26590"
"NN_Conv2d_36_forward_output","NN_Conv2d_36_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","-0.05874","0.16046, 0.73275"
"NN_Conv2d_37_forward_input.0","NN_Conv2d_37_forward_input.0","(10, 160, 56, 56)","(10, 160, 56, 56)","False","54.95%","0.98294","0.03479, 0.26590"
"NN_Conv2d_37_forward_output","NN_Conv2d_37_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","-0.05874","0.16046, 0.73275"
"NN_Conv2d_38_forward_input.0","NN_Conv2d_38_forward_input.0","(10, 160, 56, 56)","(10, 160, 56, 56)","False","54.95%","0.98294","0.03479, 0.26590"
"NN_Conv2d_38_forward_output","NN_Conv2d_38_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","-0.05874","0.16046, 0.73275"
"NN_Conv2d_39_forward_input.0","NN_Conv2d_39_forward_input.0","(10, 160, 56, 56)","(10, 160, 56, 56)","False","54.95%","0.98294","0.03479, 0.26590"
"NN_Conv2d_39_forward_output","NN_Conv2d_39_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","-0.05874","0.16046, 0.73275"
"NN_BatchNorm2d_40_forward_input.0","NN_BatchNorm2d_40_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","-0.05874","0.16046, 0.73275"
"NN_BatchNorm2d_40_forward_output","NN_BatchNorm2d_40_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","-0.05874","0.16045, 0.73275"
"NN_BatchNorm2d_41_forward_input.0","NN_BatchNorm2d_41_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","-0.05874","0.16046, 0.73275"
"NN_BatchNorm2d_41_forward_output","NN_BatchNorm2d_41_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","-0.05874","0.16045, 0.73275"
"NN_BatchNorm2d_42_forward_input.0","NN_BatchNorm2d_42_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","-0.05874","0.16046, 0.73275"
"NN_BatchNorm2d_42_forward_output","NN_BatchNorm2d_42_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","-0.05874","0.16045, 0.73275"
"NN_BatchNorm2d_43_forward_input.0","NN_BatchNorm2d_43_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","-0.05874","0.16046, 0.73275"
"NN_BatchNorm2d_43_forward_output","NN_BatchNorm2d_43_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","-0.05874","0.16045, 0.73275"
"NN_BatchNorm2d_44_forward_input.0","NN_BatchNorm2d_44_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","-0.05874","0.16046, 0.73275"
"NN_BatchNorm2d_44_forward_output","NN_BatchNorm2d_44_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","-0.05874","0.16045, 0.73275"
"Functional_relu_7_forward_input.0","Functional_relu_7_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","-0.05874","0.16045, 0.73275"
"Functional_relu_7_forward_output","Functional_relu_7_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","25.19%","0.31010","0.10707, 0.47062"
"NN_Conv2d_40_forward_input.0","NN_Conv2d_40_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","25.19%","0.31010","0.10707, 0.47062"
"NN_Conv2d_40_forward_output","NN_Conv2d_40_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.07%","0.11569","0.06535, 0.24496"
"NN_Conv2d_41_forward_input.0","NN_Conv2d_41_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","25.19%","0.31010","0.10707, 0.47062"
"NN_Conv2d_41_forward_output","NN_Conv2d_41_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.07%","0.11569","0.06535, 0.24496"
"NN_Conv2d_42_forward_input.0","NN_Conv2d_42_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","25.19%","0.31010","0.10707, 0.47062"
"NN_Conv2d_42_forward_output","NN_Conv2d_42_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.07%","0.11569","0.06535, 0.24496"
"NN_Conv2d_43_forward_input.0","NN_Conv2d_43_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","25.19%","0.31010","0.10707, 0.47062"
"NN_Conv2d_43_forward_output","NN_Conv2d_43_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.07%","0.11569","0.06535, 0.24496"
"NN_Conv2d_44_forward_input.0","NN_Conv2d_44_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","25.19%","0.31010","0.10707, 0.47062"
"NN_Conv2d_44_forward_output","NN_Conv2d_44_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.07%","0.11569","0.06535, 0.24496"
"Functional_concat_3_forward_input.0.0","Torch_cat_3_forward_input.0.0","(10, 160, 56, 56)","(10, 160, 56, 56)","False","40.05%","0.95888","0.05127, 0.42152"
"Functional_concat_3_forward_input.0.1","Torch_cat_3_forward_input.0.1","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.07%","0.11569","0.06535, 0.24496"
"","Torch_cat_3_forward_output","","(10, 192, 56, 56)","False","0.00%","nan","nan, nan"
"Functional_concat_3_forward_output","","(10, 192, 56, 56)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_45_forward_input.0","NN_BatchNorm2d_45_forward_input.0","(10, 192, 56, 56)","(10, 192, 56, 56)","False","33.38%","0.94996","0.05388, 0.42152"
"NN_BatchNorm2d_45_forward_output","NN_BatchNorm2d_45_forward_output","(10, 192, 56, 56)","(10, 192, 56, 56)","False","33.38%","0.94996","0.05388, 0.42152"
"NN_BatchNorm2d_46_forward_input.0","NN_BatchNorm2d_46_forward_input.0","(10, 192, 56, 56)","(10, 192, 56, 56)","False","33.38%","0.94996","0.05388, 0.42152"
"NN_BatchNorm2d_46_forward_output","NN_BatchNorm2d_46_forward_output","(10, 192, 56, 56)","(10, 192, 56, 56)","False","33.38%","0.94996","0.05388, 0.42152"
"NN_BatchNorm2d_47_forward_input.0","NN_BatchNorm2d_47_forward_input.0","(10, 192, 56, 56)","(10, 192, 56, 56)","False","33.38%","0.94996","0.05388, 0.42152"
"NN_BatchNorm2d_47_forward_output","NN_BatchNorm2d_47_forward_output","(10, 192, 56, 56)","(10, 192, 56, 56)","False","33.38%","0.94996","0.05388, 0.42152"
"NN_BatchNorm2d_48_forward_input.0","NN_BatchNorm2d_48_forward_input.0","(10, 192, 56, 56)","(10, 192, 56, 56)","False","33.38%","0.94996","0.05388, 0.42152"
"NN_BatchNorm2d_48_forward_output","NN_BatchNorm2d_48_forward_output","(10, 192, 56, 56)","(10, 192, 56, 56)","False","33.38%","0.94996","0.05388, 0.42152"
"NN_BatchNorm2d_49_forward_input.0","NN_BatchNorm2d_49_forward_input.0","(10, 192, 56, 56)","(10, 192, 56, 56)","False","33.38%","0.94996","0.05388, 0.42152"
"NN_BatchNorm2d_49_forward_output","NN_BatchNorm2d_49_forward_output","(10, 192, 56, 56)","(10, 192, 56, 56)","False","33.38%","0.94996","0.05388, 0.42152"
"Functional_relu_8_forward_input.0","Functional_relu_8_forward_input.0","(10, 192, 56, 56)","(10, 192, 56, 56)","False","33.38%","0.94996","0.05388, 0.42152"
"Functional_relu_8_forward_output","Functional_relu_8_forward_output","(10, 192, 56, 56)","(10, 192, 56, 56)","False","49.90%","0.97931","0.03650, 0.26590"
"NN_Conv2d_45_forward_input.0","NN_Conv2d_45_forward_input.0","(10, 192, 56, 56)","(10, 192, 56, 56)","False","49.90%","0.97931","0.03650, 0.26590"
"NN_Conv2d_45_forward_output","NN_Conv2d_45_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.07493","0.13910, 0.73033"
"NN_Conv2d_46_forward_input.0","NN_Conv2d_46_forward_input.0","(10, 192, 56, 56)","(10, 192, 56, 56)","False","49.90%","0.97931","0.03650, 0.26590"
"NN_Conv2d_46_forward_output","NN_Conv2d_46_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.07493","0.13910, 0.73033"
"NN_Conv2d_47_forward_input.0","NN_Conv2d_47_forward_input.0","(10, 192, 56, 56)","(10, 192, 56, 56)","False","49.90%","0.97931","0.03650, 0.26590"
"NN_Conv2d_47_forward_output","NN_Conv2d_47_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.07493","0.13910, 0.73033"
"NN_Conv2d_48_forward_input.0","NN_Conv2d_48_forward_input.0","(10, 192, 56, 56)","(10, 192, 56, 56)","False","49.90%","0.97931","0.03650, 0.26590"
"NN_Conv2d_48_forward_output","NN_Conv2d_48_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.07493","0.13910, 0.73033"
"NN_Conv2d_49_forward_input.0","NN_Conv2d_49_forward_input.0","(10, 192, 56, 56)","(10, 192, 56, 56)","False","49.90%","0.97931","0.03650, 0.26590"
"NN_Conv2d_49_forward_output","NN_Conv2d_49_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.07493","0.13910, 0.73033"
"NN_BatchNorm2d_50_forward_input.0","NN_BatchNorm2d_50_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.07493","0.13910, 0.73033"
"NN_BatchNorm2d_50_forward_output","NN_BatchNorm2d_50_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.07493","0.13910, 0.73033"
"NN_BatchNorm2d_51_forward_input.0","NN_BatchNorm2d_51_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.07493","0.13910, 0.73033"
"NN_BatchNorm2d_51_forward_output","NN_BatchNorm2d_51_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.07493","0.13910, 0.73033"
"NN_BatchNorm2d_52_forward_input.0","NN_BatchNorm2d_52_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.07493","0.13910, 0.73033"
"NN_BatchNorm2d_52_forward_output","NN_BatchNorm2d_52_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.07493","0.13910, 0.73033"
"NN_BatchNorm2d_53_forward_input.0","NN_BatchNorm2d_53_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.07493","0.13910, 0.73033"
"NN_BatchNorm2d_53_forward_output","NN_BatchNorm2d_53_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.07493","0.13910, 0.73033"
"NN_BatchNorm2d_54_forward_input.0","NN_BatchNorm2d_54_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.07493","0.13910, 0.73033"
"NN_BatchNorm2d_54_forward_output","NN_BatchNorm2d_54_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.07493","0.13910, 0.73033"
"Functional_relu_9_forward_input.0","Functional_relu_9_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.07493","0.13910, 0.73033"
"Functional_relu_9_forward_output","Functional_relu_9_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","35.05%","0.28106","0.08457, 0.45825"
"NN_Conv2d_50_forward_input.0","NN_Conv2d_50_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","35.05%","0.28106","0.08457, 0.45825"
"NN_Conv2d_50_forward_output","NN_Conv2d_50_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.11%","-0.20900","0.04592, 0.19422"
"NN_Conv2d_51_forward_input.0","NN_Conv2d_51_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","35.05%","0.28106","0.08457, 0.45825"
"NN_Conv2d_51_forward_output","NN_Conv2d_51_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.11%","-0.20900","0.04592, 0.19422"
"NN_Conv2d_52_forward_input.0","NN_Conv2d_52_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","35.05%","0.28106","0.08457, 0.45825"
"NN_Conv2d_52_forward_output","NN_Conv2d_52_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.11%","-0.20900","0.04592, 0.19422"
"NN_Conv2d_53_forward_input.0","NN_Conv2d_53_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","35.05%","0.28106","0.08457, 0.45825"
"NN_Conv2d_53_forward_output","NN_Conv2d_53_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.11%","-0.20900","0.04592, 0.19422"
"NN_Conv2d_54_forward_input.0","NN_Conv2d_54_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","35.05%","0.28106","0.08457, 0.45825"
"NN_Conv2d_54_forward_output","NN_Conv2d_54_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.11%","-0.20900","0.04592, 0.19422"
"Functional_concat_4_forward_input.0.0","Torch_cat_4_forward_input.0.0","(10, 192, 56, 56)","(10, 192, 56, 56)","False","33.38%","0.94996","0.05388, 0.42152"
"Functional_concat_4_forward_input.0.1","Torch_cat_4_forward_input.0.1","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.11%","-0.20900","0.04592, 0.19422"
"","Torch_cat_4_forward_output","","(10, 224, 56, 56)","False","0.00%","nan","nan, nan"
"Functional_concat_4_forward_output","","(10, 224, 56, 56)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_55_forward_input.0","NN_BatchNorm2d_55_forward_input.0","(10, 224, 56, 56)","(10, 224, 56, 56)","False","28.63%","0.94542","0.05264, 0.42152"
"NN_BatchNorm2d_55_forward_output","NN_BatchNorm2d_55_forward_output","(10, 224, 56, 56)","(10, 224, 56, 56)","False","28.63%","0.94542","0.05264, 0.42152"
"NN_BatchNorm2d_56_forward_input.0","NN_BatchNorm2d_56_forward_input.0","(10, 224, 56, 56)","(10, 224, 56, 56)","False","28.63%","0.94542","0.05264, 0.42152"
"NN_BatchNorm2d_56_forward_output","NN_BatchNorm2d_56_forward_output","(10, 224, 56, 56)","(10, 224, 56, 56)","False","28.63%","0.94542","0.05264, 0.42152"
"NN_BatchNorm2d_57_forward_input.0","NN_BatchNorm2d_57_forward_input.0","(10, 224, 56, 56)","(10, 224, 56, 56)","False","28.63%","0.94542","0.05264, 0.42152"
"NN_BatchNorm2d_57_forward_output","NN_BatchNorm2d_57_forward_output","(10, 224, 56, 56)","(10, 224, 56, 56)","False","28.63%","0.94542","0.05264, 0.42152"
"NN_BatchNorm2d_58_forward_input.0","NN_BatchNorm2d_58_forward_input.0","(10, 224, 56, 56)","(10, 224, 56, 56)","False","28.63%","0.94542","0.05264, 0.42152"
"NN_BatchNorm2d_58_forward_output","NN_BatchNorm2d_58_forward_output","(10, 224, 56, 56)","(10, 224, 56, 56)","False","28.63%","0.94542","0.05264, 0.42152"
"NN_BatchNorm2d_59_forward_input.0","NN_BatchNorm2d_59_forward_input.0","(10, 224, 56, 56)","(10, 224, 56, 56)","False","28.63%","0.94542","0.05264, 0.42152"
"NN_BatchNorm2d_59_forward_output","NN_BatchNorm2d_59_forward_output","(10, 224, 56, 56)","(10, 224, 56, 56)","False","28.63%","0.94542","0.05264, 0.42152"
"Functional_relu_10_forward_input.0","Functional_relu_10_forward_input.0","(10, 224, 56, 56)","(10, 224, 56, 56)","False","28.63%","0.94542","0.05264, 0.42152"
"Functional_relu_10_forward_output","Functional_relu_10_forward_output","(10, 224, 56, 56)","(10, 224, 56, 56)","False","45.47%","0.97807","0.03482, 0.26590"
"NN_Conv2d_55_forward_input.0","NN_Conv2d_55_forward_input.0","(10, 224, 56, 56)","(10, 224, 56, 56)","False","45.47%","0.97807","0.03482, 0.26590"
"NN_Conv2d_55_forward_output","NN_Conv2d_55_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.05%","0.08175","0.14042, 0.66946"
"NN_Conv2d_56_forward_input.0","NN_Conv2d_56_forward_input.0","(10, 224, 56, 56)","(10, 224, 56, 56)","False","45.47%","0.97807","0.03482, 0.26590"
"NN_Conv2d_56_forward_output","NN_Conv2d_56_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.05%","0.08175","0.14042, 0.66946"
"NN_Conv2d_57_forward_input.0","NN_Conv2d_57_forward_input.0","(10, 224, 56, 56)","(10, 224, 56, 56)","False","45.47%","0.97807","0.03482, 0.26590"
"NN_Conv2d_57_forward_output","NN_Conv2d_57_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.05%","0.08175","0.14042, 0.66946"
"NN_Conv2d_58_forward_input.0","NN_Conv2d_58_forward_input.0","(10, 224, 56, 56)","(10, 224, 56, 56)","False","45.47%","0.97807","0.03482, 0.26590"
"NN_Conv2d_58_forward_output","NN_Conv2d_58_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.05%","0.08175","0.14042, 0.66946"
