"ORIGIN NET (mindspore)","TARGET NET (pytorch)","shape of orig","shape of target","result of allclose","ratio of allclose","cosine similarity","mean & max diffs"
"NN_BatchNorm2d_30_forward_output","NN_BatchNorm2d_30_forward_output","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.69%","0.97999","0.03730, 0.41173"
"NN_BatchNorm2d_31_forward_input.0","NN_BatchNorm2d_31_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.69%","0.97999","0.03730, 0.41173"
"NN_BatchNorm2d_31_forward_output","NN_BatchNorm2d_31_forward_output","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.69%","0.97999","0.03730, 0.41173"
"NN_BatchNorm2d_32_forward_input.0","NN_BatchNorm2d_32_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.69%","0.97999","0.03730, 0.41173"
"NN_BatchNorm2d_32_forward_output","NN_BatchNorm2d_32_forward_output","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.69%","0.97999","0.03730, 0.41173"
"NN_BatchNorm2d_33_forward_input.0","NN_BatchNorm2d_33_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.69%","0.97999","0.03730, 0.41173"
"NN_BatchNorm2d_33_forward_output","NN_BatchNorm2d_33_forward_output","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.69%","0.97999","0.03730, 0.41173"
"NN_BatchNorm2d_34_forward_input.0","NN_BatchNorm2d_34_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.69%","0.97999","0.03730, 0.41173"
"NN_BatchNorm2d_34_forward_output","NN_BatchNorm2d_34_forward_output","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.69%","0.97999","0.03730, 0.41173"
"NN_BatchNorm2d_35_forward_input.0","NN_BatchNorm2d_35_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.69%","0.97999","0.03730, 0.41173"
"NN_BatchNorm2d_35_forward_output","NN_BatchNorm2d_35_forward_output","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.69%","0.97999","0.03730, 0.41173"
"Functional_relu_2_forward_input.0","Functional_relu_2_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.69%","0.97999","0.03730, 0.41173"
"Functional_relu_2_forward_output","Functional_relu_2_forward_output","(10, 96, 56, 56)","(10, 96, 56, 56)","False","71.79%","0.99045","0.02623, 0.27466"
"NN_Conv2d_27_forward_input.0","NN_Conv2d_27_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","71.79%","0.99045","0.02623, 0.27466"
"NN_Conv2d_27_forward_output","NN_Conv2d_27_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03961","0.19927, 0.92126"
"NN_Conv2d_28_forward_input.0","NN_Conv2d_28_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","71.79%","0.99045","0.02623, 0.27466"
"NN_Conv2d_28_forward_output","NN_Conv2d_28_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03961","0.19927, 0.92126"
"NN_Conv2d_29_forward_input.0","NN_Conv2d_29_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","71.79%","0.99045","0.02623, 0.27466"
"NN_Conv2d_29_forward_output","NN_Conv2d_29_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03961","0.19927, 0.92126"
"NN_Conv2d_30_forward_input.0","NN_Conv2d_30_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","71.79%","0.99045","0.02623, 0.27466"
"NN_Conv2d_30_forward_output","NN_Conv2d_30_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03961","0.19927, 0.92126"
"NN_Conv2d_31_forward_input.0","NN_Conv2d_31_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","71.79%","0.99045","0.02623, 0.27466"
"NN_Conv2d_31_forward_output","NN_Conv2d_31_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03961","0.19927, 0.92126"
"NN_Conv2d_32_forward_input.0","NN_Conv2d_32_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","71.79%","0.99045","0.02623, 0.27466"
"NN_Conv2d_32_forward_output","NN_Conv2d_32_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03961","0.19927, 0.92126"
"NN_Conv2d_33_forward_input.0","NN_Conv2d_33_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","71.79%","0.99045","0.02623, 0.27466"
"NN_Conv2d_33_forward_output","NN_Conv2d_33_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03961","0.19927, 0.92126"
"NN_Conv2d_34_forward_input.0","NN_Conv2d_34_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","71.79%","0.99045","0.02623, 0.27466"
"NN_Conv2d_34_forward_output","NN_Conv2d_34_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03961","0.19927, 0.92126"
"NN_Conv2d_35_forward_input.0","NN_Conv2d_35_forward_input.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","71.79%","0.99045","0.02623, 0.27466"
"NN_Conv2d_35_forward_output","NN_Conv2d_35_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03961","0.19927, 0.92126"
"NN_BatchNorm2d_36_forward_input.0","NN_BatchNorm2d_36_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03961","0.19927, 0.92126"
"NN_BatchNorm2d_36_forward_output","NN_BatchNorm2d_36_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03961","0.19927, 0.92125"
"NN_BatchNorm2d_37_forward_input.0","NN_BatchNorm2d_37_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03961","0.19927, 0.92126"
"NN_BatchNorm2d_37_forward_output","NN_BatchNorm2d_37_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03961","0.19927, 0.92125"
"NN_BatchNorm2d_38_forward_input.0","NN_BatchNorm2d_38_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03961","0.19927, 0.92126"
"NN_BatchNorm2d_38_forward_output","NN_BatchNorm2d_38_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03961","0.19927, 0.92125"
"NN_BatchNorm2d_39_forward_input.0","NN_BatchNorm2d_39_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03961","0.19927, 0.92126"
"NN_BatchNorm2d_39_forward_output","NN_BatchNorm2d_39_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03961","0.19927, 0.92125"
"NN_BatchNorm2d_40_forward_input.0","NN_BatchNorm2d_40_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03961","0.19927, 0.92126"
"NN_BatchNorm2d_40_forward_output","NN_BatchNorm2d_40_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03961","0.19927, 0.92125"
"NN_BatchNorm2d_41_forward_input.0","NN_BatchNorm2d_41_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03961","0.19927, 0.92126"
"NN_BatchNorm2d_41_forward_output","NN_BatchNorm2d_41_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03961","0.19927, 0.92125"
"NN_BatchNorm2d_42_forward_input.0","NN_BatchNorm2d_42_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03961","0.19927, 0.92126"
"NN_BatchNorm2d_42_forward_output","NN_BatchNorm2d_42_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03961","0.19927, 0.92125"
"NN_BatchNorm2d_43_forward_input.0","NN_BatchNorm2d_43_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03961","0.19927, 0.92126"
"NN_BatchNorm2d_43_forward_output","NN_BatchNorm2d_43_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03961","0.19927, 0.92125"
"NN_BatchNorm2d_44_forward_input.0","NN_BatchNorm2d_44_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03961","0.19927, 0.92126"
"NN_BatchNorm2d_44_forward_output","NN_BatchNorm2d_44_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03961","0.19927, 0.92125"
"Functional_relu_3_forward_input.0","Functional_relu_3_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.03%","-0.03961","0.19927, 0.92125"
"Functional_relu_3_forward_output","Functional_relu_3_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","24.51%","0.31334","0.12483, 0.69492"
"NN_Conv2d_36_forward_input.0","NN_Conv2d_36_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","24.51%","0.31334","0.12483, 0.69492"
"NN_Conv2d_36_forward_output","NN_Conv2d_36_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.10%","0.12149","0.07052, 0.31910"
"NN_Conv2d_37_forward_input.0","NN_Conv2d_37_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","24.51%","0.31334","0.12483, 0.69492"
"NN_Conv2d_37_forward_output","NN_Conv2d_37_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.10%","0.12149","0.07052, 0.31910"
"NN_Conv2d_38_forward_input.0","NN_Conv2d_38_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","24.51%","0.31334","0.12483, 0.69492"
"NN_Conv2d_38_forward_output","NN_Conv2d_38_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.10%","0.12149","0.07052, 0.31910"
"NN_Conv2d_39_forward_input.0","NN_Conv2d_39_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","24.51%","0.31334","0.12483, 0.69492"
"NN_Conv2d_39_forward_output","NN_Conv2d_39_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.10%","0.12149","0.07052, 0.31910"
"NN_Conv2d_40_forward_input.0","NN_Conv2d_40_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","24.51%","0.31334","0.12483, 0.69492"
"NN_Conv2d_40_forward_output","NN_Conv2d_40_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.10%","0.12149","0.07052, 0.31910"
"NN_Conv2d_41_forward_input.0","NN_Conv2d_41_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","24.51%","0.31334","0.12483, 0.69492"
"NN_Conv2d_41_forward_output","NN_Conv2d_41_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.10%","0.12149","0.07052, 0.31910"
"NN_Conv2d_42_forward_input.0","NN_Conv2d_42_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","24.51%","0.31334","0.12483, 0.69492"
"NN_Conv2d_42_forward_output","NN_Conv2d_42_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.10%","0.12149","0.07052, 0.31910"
"NN_Conv2d_43_forward_input.0","NN_Conv2d_43_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","24.51%","0.31334","0.12483, 0.69492"
"NN_Conv2d_43_forward_output","NN_Conv2d_43_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.10%","0.12149","0.07052, 0.31910"
"NN_Conv2d_44_forward_input.0","NN_Conv2d_44_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","24.51%","0.31334","0.12483, 0.69492"
"NN_Conv2d_44_forward_output","NN_Conv2d_44_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.10%","0.12149","0.07052, 0.31910"
"Functional_concat_1_forward_input.0.0","Torch_cat_1_forward_input.0.0","(10, 96, 56, 56)","(10, 96, 56, 56)","False","66.69%","0.97999","0.03730, 0.41173"
"Functional_concat_1_forward_input.0.1","Torch_cat_1_forward_input.0.1","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.10%","0.12149","0.07052, 0.31910"
"","Torch_cat_1_forward_output","","(10, 128, 56, 56)","False","0.00%","nan","nan, nan"
"Functional_concat_1_forward_output","","(10, 128, 56, 56)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_45_forward_input.0","NN_BatchNorm2d_45_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.04%","0.96779","0.04711, 0.41173"
"NN_BatchNorm2d_45_forward_output","NN_BatchNorm2d_45_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.04%","0.96779","0.04711, 0.41173"
"NN_BatchNorm2d_46_forward_input.0","NN_BatchNorm2d_46_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.04%","0.96779","0.04711, 0.41173"
"NN_BatchNorm2d_46_forward_output","NN_BatchNorm2d_46_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.04%","0.96779","0.04711, 0.41173"
"NN_BatchNorm2d_47_forward_input.0","NN_BatchNorm2d_47_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.04%","0.96779","0.04711, 0.41173"
"NN_BatchNorm2d_47_forward_output","NN_BatchNorm2d_47_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.04%","0.96779","0.04711, 0.41173"
"NN_BatchNorm2d_48_forward_input.0","NN_BatchNorm2d_48_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.04%","0.96779","0.04711, 0.41173"
"NN_BatchNorm2d_48_forward_output","NN_BatchNorm2d_48_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.04%","0.96779","0.04711, 0.41173"
"NN_BatchNorm2d_49_forward_input.0","NN_BatchNorm2d_49_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.04%","0.96779","0.04711, 0.41173"
"NN_BatchNorm2d_49_forward_output","NN_BatchNorm2d_49_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.04%","0.96779","0.04711, 0.41173"
"NN_BatchNorm2d_50_forward_input.0","NN_BatchNorm2d_50_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.04%","0.96779","0.04711, 0.41173"
"NN_BatchNorm2d_50_forward_output","NN_BatchNorm2d_50_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.04%","0.96779","0.04711, 0.41173"
"NN_BatchNorm2d_51_forward_input.0","NN_BatchNorm2d_51_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.04%","0.96779","0.04711, 0.41173"
"NN_BatchNorm2d_51_forward_output","NN_BatchNorm2d_51_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.04%","0.96779","0.04711, 0.41173"
"NN_BatchNorm2d_52_forward_input.0","NN_BatchNorm2d_52_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.04%","0.96779","0.04711, 0.41173"
"NN_BatchNorm2d_52_forward_output","NN_BatchNorm2d_52_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.04%","0.96779","0.04711, 0.41173"
"NN_BatchNorm2d_53_forward_input.0","NN_BatchNorm2d_53_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.04%","0.96779","0.04711, 0.41173"
"NN_BatchNorm2d_53_forward_output","NN_BatchNorm2d_53_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.04%","0.96779","0.04711, 0.41173"
"Functional_relu_4_forward_input.0","Functional_relu_4_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","50.04%","0.96779","0.04711, 0.41173"
"Functional_relu_4_forward_output","Functional_relu_4_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","61.18%","0.98638","0.03191, 0.27466"
"NN_Conv2d_45_forward_input.0","NN_Conv2d_45_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","61.18%","0.98638","0.03191, 0.27466"
"NN_Conv2d_45_forward_output","NN_Conv2d_45_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13714","0.16409, 0.84757"
"NN_Conv2d_46_forward_input.0","NN_Conv2d_46_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","61.18%","0.98638","0.03191, 0.27466"
"NN_Conv2d_46_forward_output","NN_Conv2d_46_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13714","0.16409, 0.84757"
"NN_Conv2d_47_forward_input.0","NN_Conv2d_47_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","61.18%","0.98638","0.03191, 0.27466"
"NN_Conv2d_47_forward_output","NN_Conv2d_47_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13714","0.16409, 0.84757"
"NN_Conv2d_48_forward_input.0","NN_Conv2d_48_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","61.18%","0.98638","0.03191, 0.27466"
"NN_Conv2d_48_forward_output","NN_Conv2d_48_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13714","0.16409, 0.84757"
"NN_Conv2d_49_forward_input.0","NN_Conv2d_49_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","61.18%","0.98638","0.03191, 0.27466"
"NN_Conv2d_49_forward_output","NN_Conv2d_49_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13714","0.16409, 0.84757"
"NN_Conv2d_50_forward_input.0","NN_Conv2d_50_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","61.18%","0.98638","0.03191, 0.27466"
"NN_Conv2d_50_forward_output","NN_Conv2d_50_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13714","0.16409, 0.84757"
"NN_Conv2d_51_forward_input.0","NN_Conv2d_51_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","61.18%","0.98638","0.03191, 0.27466"
"NN_Conv2d_51_forward_output","NN_Conv2d_51_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13714","0.16409, 0.84757"
"NN_Conv2d_52_forward_input.0","NN_Conv2d_52_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","61.18%","0.98638","0.03191, 0.27466"
"NN_Conv2d_52_forward_output","NN_Conv2d_52_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13714","0.16409, 0.84757"
"NN_Conv2d_53_forward_input.0","NN_Conv2d_53_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","61.18%","0.98638","0.03191, 0.27466"
"NN_Conv2d_53_forward_output","NN_Conv2d_53_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13714","0.16409, 0.84757"
"NN_BatchNorm2d_54_forward_input.0","NN_BatchNorm2d_54_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13714","0.16409, 0.84757"
"NN_BatchNorm2d_54_forward_output","NN_BatchNorm2d_54_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13714","0.16409, 0.84756"
"NN_BatchNorm2d_55_forward_input.0","NN_BatchNorm2d_55_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13714","0.16409, 0.84757"
"NN_BatchNorm2d_55_forward_output","NN_BatchNorm2d_55_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13714","0.16409, 0.84756"
"NN_BatchNorm2d_56_forward_input.0","NN_BatchNorm2d_56_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13714","0.16409, 0.84757"
"NN_BatchNorm2d_56_forward_output","NN_BatchNorm2d_56_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13714","0.16409, 0.84756"
"NN_BatchNorm2d_57_forward_input.0","NN_BatchNorm2d_57_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13714","0.16409, 0.84757"
"NN_BatchNorm2d_57_forward_output","NN_BatchNorm2d_57_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13714","0.16409, 0.84756"
"NN_BatchNorm2d_58_forward_input.0","NN_BatchNorm2d_58_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13714","0.16409, 0.84757"
"NN_BatchNorm2d_58_forward_output","NN_BatchNorm2d_58_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13714","0.16409, 0.84756"
"NN_BatchNorm2d_59_forward_input.0","NN_BatchNorm2d_59_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13714","0.16409, 0.84757"
"NN_BatchNorm2d_59_forward_output","NN_BatchNorm2d_59_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13714","0.16409, 0.84756"
"NN_BatchNorm2d_60_forward_input.0","NN_BatchNorm2d_60_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13714","0.16409, 0.84757"
"NN_BatchNorm2d_60_forward_output","NN_BatchNorm2d_60_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13714","0.16409, 0.84756"
"NN_BatchNorm2d_61_forward_input.0","NN_BatchNorm2d_61_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13714","0.16409, 0.84757"
"NN_BatchNorm2d_61_forward_output","NN_BatchNorm2d_61_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13714","0.16409, 0.84756"
"NN_BatchNorm2d_62_forward_input.0","NN_BatchNorm2d_62_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13714","0.16409, 0.84757"
"NN_BatchNorm2d_62_forward_output","NN_BatchNorm2d_62_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13714","0.16409, 0.84756"
"Functional_relu_5_forward_input.0","Functional_relu_5_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","0.04%","0.13714","0.16409, 0.84756"
"Functional_relu_5_forward_output","Functional_relu_5_forward_output","(10, 128, 56, 56)","(10, 128, 56, 56)","False","28.33%","0.46770","0.11295, 0.53918"
"NN_Conv2d_54_forward_input.0","NN_Conv2d_54_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","28.33%","0.46770","0.11295, 0.53918"
"NN_Conv2d_54_forward_output","NN_Conv2d_54_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.06%","0.23445","0.06532, 0.27349"
"NN_Conv2d_55_forward_input.0","NN_Conv2d_55_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","28.33%","0.46770","0.11295, 0.53918"
"NN_Conv2d_55_forward_output","NN_Conv2d_55_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.06%","0.23445","0.06532, 0.27349"
"NN_Conv2d_56_forward_input.0","NN_Conv2d_56_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","28.33%","0.46770","0.11295, 0.53918"
"NN_Conv2d_56_forward_output","NN_Conv2d_56_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.06%","0.23445","0.06532, 0.27349"
"NN_Conv2d_57_forward_input.0","NN_Conv2d_57_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","28.33%","0.46770","0.11295, 0.53918"
"NN_Conv2d_57_forward_output","NN_Conv2d_57_forward_output","(10, 32, 56, 56)","(10, 32, 56, 56)","False","0.06%","0.23445","0.06532, 0.27349"
"NN_Conv2d_58_forward_input.0","NN_Conv2d_58_forward_input.0","(10, 128, 56, 56)","(10, 128, 56, 56)","False","28.33%","0.46770","0.11295, 0.53918"
